strength,height,heigh_diff,distance_layout,distance_total,barrier_wall
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-64,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-64,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-65,50.00,55.00,470.43,473.63,True
-65,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-64,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-64,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-64,50.00,55.00,470.43,473.63,True
-64,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-62,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-60,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-64,50.00,55.00,470.43,473.63,True
-63,50.00,55.00,470.43,473.63,True
-61,50.00,55.00,470.43,473.63,True
-59,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-56,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-58,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
-57,50.00,55.00,470.43,473.63,True
